Region,Country,ISO.Code,RE.or.Non.RE,Group.Technology,Technology,Producer.Type,Year,Electricity.Installed.Capacity..MW.
Africa,Côte d'Ivoire,CIV,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2016,5
Africa,Côte d'Ivoire,CIV,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2017,5
Africa,Côte d'Ivoire,CIV,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2018,5
Africa,Côte d'Ivoire,CIV,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2019,5
Africa,Côte d'Ivoire,CIV,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2020,5
Africa,Côte d'Ivoire,CIV,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,"1,282"
Africa,Côte d'Ivoire,CIV,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,"1,282"
Africa,Côte d'Ivoire,CIV,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,"1,282"
Africa,Côte d'Ivoire,CIV,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,"1,335"
Africa,Côte d'Ivoire,CIV,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,"1,335"
Africa,Côte d'Ivoire,CIV,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,604
Africa,Côte d'Ivoire,CIV,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,879
Africa,Côte d'Ivoire,CIV,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,879
Africa,Côte d'Ivoire,CIV,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,879
Africa,Côte d'Ivoire,CIV,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,879
Africa,Côte d'Ivoire,CIV,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,5
Africa,Côte d'Ivoire,CIV,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,8
Africa,Côte d'Ivoire,CIV,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,13
Africa,Côte d'Ivoire,CIV,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,13
Africa,Côte d'Ivoire,CIV,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,13
Africa,Democratic Republic of the Congo,COD,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,135
Africa,Democratic Republic of the Congo,COD,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,135
Africa,Democratic Republic of the Congo,COD,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,135
Africa,Democratic Republic of the Congo,COD,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,135
Africa,Democratic Republic of the Congo,COD,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,135
Africa,Democratic Republic of the Congo,COD,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2016,0
Africa,Democratic Republic of the Congo,COD,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2017,2
Africa,Democratic Republic of the Congo,COD,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2018,3
Africa,Democratic Republic of the Congo,COD,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2019,3
Africa,Democratic Republic of the Congo,COD,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2020,3
Africa,Democratic Republic of the Congo,COD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,111
Africa,Democratic Republic of the Congo,COD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,122
Africa,Democratic Republic of the Congo,COD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,132
Africa,Democratic Republic of the Congo,COD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,142
Africa,Democratic Republic of the Congo,COD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,152
Africa,Democratic Republic of the Congo,COD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,"2,437"
Africa,Democratic Republic of the Congo,COD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,"2,437"
Africa,Democratic Republic of the Congo,COD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,"2,608"
Africa,Democratic Republic of the Congo,COD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,"2,608"
Africa,Democratic Republic of the Congo,COD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,"2,608"
Africa,Democratic Republic of the Congo,COD,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,3
Africa,Democratic Republic of the Congo,COD,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,5
Africa,Democratic Republic of the Congo,COD,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,20
Africa,Democratic Republic of the Congo,COD,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,20
Africa,Democratic Republic of the Congo,COD,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,20
Africa,Djibouti,DJI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,130
Africa,Djibouti,DJI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,123
Africa,Djibouti,DJI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,123
Africa,Djibouti,DJI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,123
Africa,Djibouti,DJI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,123
Africa,Djibouti,DJI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,0
Africa,Djibouti,DJI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,0
Africa,Djibouti,DJI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,0
Africa,Djibouti,DJI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,0
Africa,Djibouti,DJI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,0
Africa,Egypt,EGY,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2016,231
Africa,Egypt,EGY,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2017,185
Africa,Egypt,EGY,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2018,182
Africa,Egypt,EGY,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2019,205
Africa,Egypt,EGY,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2020,205
Africa,Egypt,EGY,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,"35,626"
Africa,Egypt,EGY,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,"41,863"
Africa,Egypt,EGY,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,"51,224"
Africa,Egypt,EGY,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,"53,274"
Africa,Egypt,EGY,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,"53,274"
Africa,Egypt,EGY,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2016,0
Africa,Egypt,EGY,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2017,0
Africa,Egypt,EGY,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2018,0
Africa,Egypt,EGY,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,67
Africa,Egypt,EGY,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,67
Africa,Egypt,EGY,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,67
Africa,Egypt,EGY,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,67
Africa,Egypt,EGY,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,67
Africa,Egypt,EGY,Total Renewable,Bioenergy,Biogas,On-grid,2019,12
Africa,Egypt,EGY,Total Renewable,Bioenergy,Biogas,On-grid,2020,12
Africa,Egypt,EGY,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,"2,800"
Africa,Egypt,EGY,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,"2,800"
Africa,Egypt,EGY,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,"2,832"
Africa,Egypt,EGY,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,"2,832"
Africa,Egypt,EGY,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,"2,832"
Africa,Egypt,EGY,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,30
Africa,Egypt,EGY,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,30
Africa,Egypt,EGY,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,44
Africa,Egypt,EGY,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,44
Africa,Egypt,EGY,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,44
Africa,Egypt,EGY,Total Renewable,Solar energy,Concentrated solar power,On-grid,2016,20
Africa,Egypt,EGY,Total Renewable,Solar energy,Concentrated solar power,On-grid,2017,20
Africa,Egypt,EGY,Total Renewable,Solar energy,Concentrated solar power,On-grid,2018,21
Africa,Egypt,EGY,Total Renewable,Solar energy,Concentrated solar power,On-grid,2019,21
Africa,Egypt,EGY,Total Renewable,Solar energy,Concentrated solar power,On-grid,2020,21
Africa,Egypt,EGY,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,9
Africa,Egypt,EGY,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,130
Africa,Egypt,EGY,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,700
Africa,Egypt,EGY,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,"1,597"
Africa,Egypt,EGY,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,"1,629"
Africa,Egypt,EGY,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,750
Africa,Egypt,EGY,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,750
Africa,Egypt,EGY,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,"1,125"
Africa,Egypt,EGY,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,"1,375"
Africa,Egypt,EGY,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,"1,375"
Africa,Equatorial Guinea,GNQ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,246
Africa,Equatorial Guinea,GNQ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,270
Africa,Equatorial Guinea,GNQ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,274
Africa,Equatorial Guinea,GNQ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,274
Africa,Equatorial Guinea,GNQ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,274
Africa,Equatorial Guinea,GNQ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,126
Africa,Equatorial Guinea,GNQ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,126
Africa,Equatorial Guinea,GNQ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,127
Africa,Equatorial Guinea,GNQ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,127
Africa,Equatorial Guinea,GNQ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,127
Africa,Equatorial Guinea,GNQ,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,0
Africa,Equatorial Guinea,GNQ,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,0
Africa,Eritrea,ERI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,159
Africa,Eritrea,ERI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,205
Africa,Eritrea,ERI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,205
Africa,Eritrea,ERI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,205
Africa,Eritrea,ERI,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,205
Africa,Eritrea,ERI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,8
Africa,Eritrea,ERI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,10
Africa,Eritrea,ERI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,18
Africa,Eritrea,ERI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,20
Africa,Eritrea,ERI,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,22
Africa,Eritrea,ERI,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2016,1
Africa,Eritrea,ERI,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2017,1
Africa,Eritrea,ERI,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2018,1
Africa,Eritrea,ERI,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,1
Africa,Eritrea,ERI,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,1
Africa,Eswatini,SWZ,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2016,1
Africa,Eswatini,SWZ,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2017,1
Africa,Eswatini,SWZ,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2018,1
Africa,Eswatini,SWZ,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2019,1
Africa,Eswatini,SWZ,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2020,1
Africa,Eswatini,SWZ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,9
Africa,Eswatini,SWZ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,9
Africa,Eswatini,SWZ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,9
Africa,Eswatini,SWZ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,9
Africa,Eswatini,SWZ,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,9
Africa,Eswatini,SWZ,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,106
Africa,Eswatini,SWZ,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,106
Africa,Eswatini,SWZ,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,106
Africa,Eswatini,SWZ,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,106
Africa,Eswatini,SWZ,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,106
Africa,Eswatini,SWZ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,2
Africa,Eswatini,SWZ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,2
Africa,Eswatini,SWZ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,2
Africa,Eswatini,SWZ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,2
Africa,Eswatini,SWZ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,2
Africa,Eswatini,SWZ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,60
Africa,Eswatini,SWZ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,60
Africa,Eswatini,SWZ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,60
Africa,Eswatini,SWZ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,60
Africa,Eswatini,SWZ,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,60
Africa,Eswatini,SWZ,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,1
Africa,Eswatini,SWZ,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,1
Africa,Eswatini,SWZ,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,1
Africa,Eswatini,SWZ,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,1
Africa,Eswatini,SWZ,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,1
Africa,Eswatini,SWZ,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,0
Africa,Eswatini,SWZ,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,0
Africa,Eswatini,SWZ,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,0
Africa,Eswatini,SWZ,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,0
Africa,Eswatini,SWZ,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,0
Africa,Ethiopia,ETH,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,99
Africa,Ethiopia,ETH,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,99
Africa,Ethiopia,ETH,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,87
Africa,Ethiopia,ETH,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,104
Africa,Ethiopia,ETH,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,104
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2016,17
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2017,17
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2018,17
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2019,17
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2020,17
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,128
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,188
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,248
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,248
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,248
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2018,25
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,25
Africa,Ethiopia,ETH,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,25
Africa,Ethiopia,ETH,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2016,7
Africa,Ethiopia,ETH,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2017,7
Africa,Ethiopia,ETH,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2018,7
Africa,Ethiopia,ETH,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2019,7
Africa,Ethiopia,ETH,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2020,7
Africa,Ethiopia,ETH,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,1
Africa,Ethiopia,ETH,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,1
Africa,Ethiopia,ETH,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,1
Africa,Ethiopia,ETH,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,1
Africa,Ethiopia,ETH,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,1
Africa,Ethiopia,ETH,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,"2,157"
Africa,Ethiopia,ETH,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,"3,816"
Africa,Ethiopia,ETH,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,"3,816"
Africa,Ethiopia,ETH,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,"3,816"
Africa,Ethiopia,ETH,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,"4,070"
Africa,Ethiopia,ETH,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,14
Africa,Ethiopia,ETH,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,12
Africa,Ethiopia,ETH,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,12
Africa,Ethiopia,ETH,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,12
Africa,Ethiopia,ETH,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,20
Africa,Ethiopia,ETH,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2016,0
Africa,Ethiopia,ETH,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2017,0
Africa,Ethiopia,ETH,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2018,0
Africa,Ethiopia,ETH,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,0
Africa,Ethiopia,ETH,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,0
Africa,Ethiopia,ETH,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,324
Africa,Ethiopia,ETH,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,324
Africa,Ethiopia,ETH,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,324
Africa,Ethiopia,ETH,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,324
Africa,Ethiopia,ETH,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,324
Africa,Gabon,GAB,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,296
Africa,Gabon,GAB,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,296
Africa,Gabon,GAB,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,296
Africa,Gabon,GAB,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,296
Africa,Gabon,GAB,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,296
Africa,Gabon,GAB,Total Renewable,Bioenergy,Biogas,Off-grid,2016,1
Africa,Gabon,GAB,Total Renewable,Bioenergy,Biogas,Off-grid,2017,1
Africa,Gabon,GAB,Total Renewable,Bioenergy,Biogas,Off-grid,2018,1
Africa,Gabon,GAB,Total Renewable,Bioenergy,Biogas,Off-grid,2019,1
Africa,Gabon,GAB,Total Renewable,Bioenergy,Biogas,Off-grid,2020,1
Africa,Gabon,GAB,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,0
Africa,Gabon,GAB,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,0
Africa,Gabon,GAB,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,0
Africa,Gabon,GAB,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,0
Africa,Gabon,GAB,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,0
Africa,Gabon,GAB,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,330
Africa,Gabon,GAB,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,330
